,DateTime,Door,MotorTemp,MotorCurrent,OpenCloseStroke,MotorVoltage,SigOpenCommand,SigCloseCommand
0,2020-03-09 09:00:00.033,22,37,1.6,133,47,0,1
1,2020-03-09 09:00:00.237,22,37,1.6,133,47,0,1
2,2020-03-09 09:00:00.440,22,37,0,114,48,0,1
3,2020-03-09 09:00:00.643,22,37,0,95,48,0,1
4,2020-03-09 09:00:00.847,22,37,0,75,48,0,1
5,2020-03-09 09:00:01.047,22,37,0,75,48,0,1
6,2020-03-09 09:00:01.250,22,37,0,55,48,1,0
7,2020-03-09 09:00:01.453,22,37,0,36,48,1,0
8,2020-03-09 09:00:01.657,22,37,0,21,49,1,0
9,2020-03-09 09:00:01.860,22,37,0,13,48,1,0
10,2020-03-09 09:00:02.063,22,37,0,13,48,1,0
11,2020-03-09 09:00:02.267,22,37,0,7,48,1,0
12,2020-03-09 09:00:02.467,22,33,0,1,48,1,0
13,2020-03-09 09:00:02.670,22,33,0,1,48,1,0
14,2020-03-09 09:00:02.873,22,33,0,1,48,1,0
15,2020-03-09 09:00:03.077,22,33,0,1,48,1,0
16,2020-03-09 09:00:03.280,22,33,0,1,48,1,0
17,2020-03-09 09:00:03.483,22,33,0,1,48,1,0
18,2020-03-09 09:00:03.687,22,33,0,1,48,1,0
19,2020-03-09 09:00:03.887,22,33,0,1,48,1,0
20,2020-03-09 09:00:04.090,22,33,0,1,48,1,0
21,2020-03-09 09:00:04.293,22,33,0,1,48,1,0
22,2020-03-09 09:00:04.497,22,33,0,1,48,1,0
23,2020-03-09 09:00:04.700,22,33,0,1,48,1,0
24,2020-03-09 09:00:04.900,22,33,0,1,48,1,0
25,2020-03-09 09:00:05.103,22,33,0,1,48,1,0
26,2020-03-09 09:00:05.307,22,33,0,1,48,1,0
27,2020-03-09 09:00:05.510,22,33,0,1,48,1,0
28,2020-03-09 09:00:05.713,22,33,0,1,48,1,0
29,2020-03-09 09:00:05.917,22,33,0,1,48,1,0
30,2020-03-09 09:00:06.117,22,37,0,0,48,1,0
31,2020-03-09 09:00:06.320,22,37,0,0,48,1,0
32,2020-03-09 09:00:06.523,22,37,3.7,1,47,1,0
33,2020-03-09 09:00:06.727,22,37,4.9,9,47,1,0
34,2020-03-09 09:00:06.930,22,37,4.9,9,47,1,0
35,2020-03-09 09:00:07.133,22,37,3.3,24,48,1,0
36,2020-03-09 09:00:07.337,22,37,3,41,48,1,0
37,2020-03-09 09:00:07.537,22,37,2.8,59,48,1,0
38,2020-03-09 09:00:07.740,22,37,3,80,48,1,0
39,2020-03-09 09:00:07.943,22,37,3,80,48,1,0
40,2020-03-09 09:00:08.147,22,37,2.8,98,48,1,0
41,2020-03-09 09:00:08.350,22,37,3,116,48,1,0
42,2020-03-09 09:00:08.553,22,37,2.5,133,48,1,0
43,2020-03-09 09:00:08.757,22,37,2.5,151,48,1,0
44,2020-03-09 09:00:08.957,22,37,2.5,151,48,0,1
45,2020-03-09 09:00:09.160,22,37,0,165,51,0,1
46,2020-03-09 09:00:09.363,22,37,2.2,172,48,0,1
47,2020-03-09 09:00:09.567,22,37,2.6,177,48,0,1
48,2020-03-09 09:00:09.770,22,37,2.3,181,48,0,1
49,2020-03-09 09:00:09.970,22,37,2.3,181,48,0,1
50,2020-03-09 09:00:10.173,22,37,0,183,48,0,1
51,2020-03-09 09:00:10.377,22,37,0,183,48,0,1
52,2020-03-09 09:00:10.580,22,37,0,183,48,0,1
53,2020-03-09 09:00:10.783,22,37,0,183,48,0,1
54,2020-03-09 09:00:10.987,22,37,0,183,48,0,1
55,2020-03-09 09:00:11.187,22,37,0,183,48,0,1
56,2020-03-09 09:00:11.390,22,37,0,183,48,0,1
57,2020-03-09 09:00:11.593,22,37,0,183,48,0,1
58,2020-03-09 09:00:11.797,22,37,0,183,48,0,1
59,2020-03-09 09:00:12.000,22,37,0,183,48,0,1
60,2020-03-09 09:00:12.203,22,37,0,183,48,0,1
61,2020-03-09 09:00:12.407,22,37,0,183,48,0,1
62,2020-03-09 09:00:12.607,22,37,0,183,48,0,1
63,2020-03-09 09:00:12.810,22,37,0,183,48,0,1
64,2020-03-09 09:00:13.013,22,37,0,183,48,0,1
65,2020-03-09 09:00:13.217,22,37,0,181,48,0,1
66,2020-03-09 09:00:13.420,22,37,2.1,176,48,0,1
67,2020-03-09 09:00:13.623,22,37,3.1,164,47,0,1
68,2020-03-09 09:00:13.827,22,37,3.1,164,47,0,1
69,2020-03-09 09:00:14.027,22,37,1.5,148,47,0,1
70,2020-03-09 09:00:14.230,22,37,0,129,48,0,1
71,2020-03-09 09:00:14.433,22,37,0,109,48,0,1
72,2020-03-09 09:00:14.637,22,37,0,94,48,0,1
73,2020-03-09 09:00:14.840,22,37,0,94,48,0,1
74,2020-03-09 09:00:15.040,22,37,0,70,48,0,1
75,2020-03-09 09:00:15.243,22,37,0,49,48,0,1
76,2020-03-09 09:00:15.447,22,37,0,31,48,0,1
77,2020-03-09 09:00:15.650,22,37,0,20,50,0,1
78,2020-03-09 09:00:15.853,22,37,0,20,50,0,1
79,2020-03-09 09:00:16.057,22,37,0,10,48,0,1
80,2020-03-09 09:00:16.257,22,37,0,4,48,0,1
81,2020-03-09 09:00:16.460,22,37,0,0,48,1,0
82,2020-03-09 09:00:16.663,22,37,0,0,48,1,0
83,2020-03-09 09:00:16.867,22,37,0,0,48,1,0
84,2020-03-09 09:00:17.070,22,37,0,0,48,1,0
85,2020-03-09 09:00:17.273,22,37,0,0,48,1,0
86,2020-03-09 09:00:17.477,22,37,0,0,48,1,0
87,2020-03-09 09:00:17.677,22,37,0,0,48,1,0
88,2020-03-09 09:00:17.880,22,37,0,0,48,1,0
89,2020-03-09 09:00:18.083,22,37,0,0,48,1,0
90,2020-03-09 09:00:18.287,22,37,0,0,48,1,0
91,2020-03-09 09:00:18.490,22,37,0,0,48,1,0
92,2020-03-09 09:00:18.693,22,37,0,0,48,1,0
93,2020-03-09 09:00:18.897,22,37,0,0,48,1,0
94,2020-03-09 09:00:19.097,22,37,0,0,48,1,0
95,2020-03-09 09:00:19.300,22,37,0,0,48,1,0
96,2020-03-09 09:00:19.503,22,37,0,0,48,1,0
97,2020-03-09 09:00:19.707,22,37,0,0,48,1,0
98,2020-03-09 09:00:19.910,22,37,0,0,48,1,0
99,2020-03-09 09:00:20.110,22,37,0,0,48,1,0
100,2020-03-09 09:00:20.313,22,37,0,0,48,1,0
101,2020-03-09 09:00:20.517,22,37,5.3,2,47,1,0
102,2020-03-09 09:00:20.720,22,37,5.3,2,47,1,0
103,2020-03-09 09:00:20.923,22,37,4.5,11,47,1,0
104,2020-03-09 09:00:21.127,22,37,3.4,27,48,1,0
105,2020-03-09 09:00:21.327,22,37,2.8,44,48,1,0
106,2020-03-09 09:00:21.530,22,37,2.8,63,47,1,0
107,2020-03-09 09:00:21.733,22,37,2.8,63,47,1,0
108,2020-03-09 09:00:21.937,22,37,3.1,80,48,1,0
109,2020-03-09 09:00:22.140,22,37,2.6,98,48,1,0
110,2020-03-09 09:00:22.343,22,37,2.9,115,48,1,0
111,2020-03-09 09:00:22.547,22,37,2.6,133,48,1,0
112,2020-03-09 09:00:22.763,22,37,2.6,133,48,1,0
113,2020-03-09 09:00:22.950,22,37,2.5,151,48,1,0
114,2020-03-09 09:00:23.153,22,37,0,165,51,1,0
115,2020-03-09 09:00:23.357,22,37,1.9,172,48,1,0
116,2020-03-09 09:00:23.560,22,37,2.7,177,48,1,0
117,2020-03-09 09:00:23.763,22,37,2.7,177,48,1,0
118,2020-03-09 09:00:23.967,22,37,1.9,181,48,0,1
119,2020-03-09 09:00:24.167,22,37,0,183,48,0,1
120,2020-03-09 09:00:24.370,22,37,0,183,48,0,1
121,2020-03-09 09:00:24.573,22,37,0,183,48,0,1
122,2020-03-09 09:00:24.777,22,37,0,183,48,0,1
123,2020-03-09 09:00:24.980,22,37,0,183,48,0,1
124,2020-03-09 09:00:25.180,22,37,0,183,48,0,1
125,2020-03-09 09:00:25.383,22,37,0,183,48,0,1
126,2020-03-09 09:00:25.587,22,37,0,183,48,0,1
127,2020-03-09 09:00:25.790,22,37,0,183,48,0,1
128,2020-03-09 09:00:25.993,22,37,0,183,48,0,1
129,2020-03-09 09:00:26.197,22,37,0,183,48,0,1
130,2020-03-09 09:00:26.397,22,37,0,183,48,0,1
131,2020-03-09 09:00:26.600,22,37,0,183,48,0,1
132,2020-03-09 09:00:26.803,22,37,0,183,48,0,1
133,2020-03-09 09:00:27.007,22,37,0,183,48,0,1
134,2020-03-09 09:00:27.210,22,37,0,181,48,0,1
135,2020-03-09 09:00:27.413,22,37,2.5,177,47,0,1
136,2020-03-09 09:00:27.617,22,37,2.5,177,47,0,1
137,2020-03-09 09:00:27.817,22,37,3.1,166,47,0,1
138,2020-03-09 09:00:28.020,22,37,1.5,149,48,0,1
139,2020-03-09 09:00:28.223,22,37,1.4,131,48,0,1
140,2020-03-09 09:00:28.427,22,37,0,111,48,0,1
141,2020-03-09 09:00:28.630,22,37,0,111,48,0,1
142,2020-03-09 09:00:28.833,22,37,0,92,48,0,1
143,2020-03-09 09:00:29.037,22,37,1.4,72,48,0,1
144,2020-03-09 09:00:29.237,22,37,0,52,48,0,1
145,2020-03-09 09:00:29.440,22,37,0,52,48,0,1
146,2020-03-09 09:00:29.643,22,37,0,33,48,0,1
147,2020-03-09 09:00:29.847,22,37,0,19,51,0,1
148,2020-03-09 09:00:30.050,22,37,0,12,48,0,1
149,2020-03-09 09:00:30.253,22,37,0,6,48,0,1
150,2020-03-09 09:00:30.453,22,37,0,6,48,0,1
151,2020-03-09 09:00:30.657,22,37,0,0,48,0,1
152,2020-03-09 09:00:30.860,22,37,0,0,48,0,1
153,2020-03-09 09:00:31.063,22,37,0,0,48,0,1
154,2020-03-09 09:00:31.267,22,37,0,0,48,0,1
155,2020-03-09 09:00:31.467,22,37,0,0,48,1,0
156,2020-03-09 09:00:31.670,22,37,0,0,48,1,0
157,2020-03-09 09:00:31.873,22,37,0,0,48,1,0
158,2020-03-09 09:00:32.077,22,37,0,0,48,1,0
159,2020-03-09 09:00:32.280,22,37,0,0,48,1,0
160,2020-03-09 09:00:32.483,22,37,0,0,48,1,0
161,2020-03-09 09:00:32.687,22,37,0,0,48,1,0
162,2020-03-09 09:00:32.887,22,37,0,0,48,1,0
163,2020-03-09 09:00:33.090,22,37,0,0,48,1,0
164,2020-03-09 09:00:33.293,22,37,0,0,48,1,0
165,2020-03-09 09:00:33.497,22,37,0,0,48,1,0
166,2020-03-09 09:00:33.700,22,37,0,0,48,1,0
167,2020-03-09 09:00:33.903,22,37,0,0,48,1,0
168,2020-03-09 09:00:34.107,22,37,0,0,48,1,0
169,2020-03-09 09:00:34.307,22,37,0,0,48,1,0
170,2020-03-09 09:00:34.510,22,37,0,0,48,1,0
171,2020-03-09 09:00:34.713,22,37,5.1,2,47,1,0
172,2020-03-09 09:00:34.917,22,37,4.3,12,47,1,0
173,2020-03-09 09:00:35.120,22,37,3.4,28,48,1,0
174,2020-03-09 09:00:35.323,22,37,2.9,45,48,1,0
175,2020-03-09 09:00:35.523,22,37,2.9,45,48,1,0
176,2020-03-09 09:00:35.727,22,37,2.8,63,48,1,0
177,2020-03-09 09:00:35.930,22,37,3,80,48,1,0
178,2020-03-09 09:00:36.133,22,37,2.8,98,48,1,0
179,2020-03-09 09:00:36.337,22,37,2.9,116,48,1,0
180,2020-03-09 09:00:36.537,22,37,2.9,116,48,1,0
181,2020-03-09 09:00:36.740,22,37,2.5,133,48,1,0
182,2020-03-09 09:00:36.943,22,37,2.5,151,48,1,0
183,2020-03-09 09:00:37.147,22,37,0,165,51,1,0
184,2020-03-09 09:00:37.350,22,37,0,165,51,1,0
185,2020-03-09 09:00:37.553,22,37,2.3,173,48,1,0
186,2020-03-09 09:00:37.757,22,38,2.6,177,48,1,0
187,2020-03-09 09:00:37.957,22,37,0,181,48,1,0
188,2020-03-09 09:00:38.160,22,37,0,183,48,1,0
189,2020-03-09 09:00:38.363,22,37,0,183,48,1,0
190,2020-03-09 09:00:38.567,22,37,0,183,48,1,0
191,2020-03-09 09:00:38.770,22,37,0,183,48,1,0
192,2020-03-09 09:00:38.973,22,37,0,183,48,0,1
193,2020-03-09 09:00:39.177,22,37,0,183,48,0,1
194,2020-03-09 09:00:39.377,22,37,0,183,48,0,1
195,2020-03-09 09:00:39.580,22,37,0,183,48,0,1
196,2020-03-09 09:00:39.783,22,37,0,183,48,0,1
197,2020-03-09 09:00:39.987,22,37,0,183,48,0,1
198,2020-03-09 09:00:40.190,22,37,0,183,48,0,1
199,2020-03-09 09:00:40.393,22,37,0,183,48,0,1
200,2020-03-09 09:00:40.593,22,37,0,183,48,0,1
201,2020-03-09 09:00:40.797,22,37,0,183,48,0,1
202,2020-03-09 09:00:41.000,22,37,0,183,48,0,1
203,2020-03-09 09:00:41.203,22,37,0,181,48,0,1
204,2020-03-09 09:00:41.407,22,37,0,181,48,0,1
205,2020-03-09 09:00:41.607,22,37,2.2,176,48,0,1
206,2020-03-09 09:00:41.810,22,37,2.6,165,47,0,1
207,2020-03-09 09:00:42.013,22,37,1.5,148,49,0,1
208,2020-03-09 09:00:42.217,22,37,1.5,148,49,0,1
209,2020-03-09 09:00:42.420,22,37,0,129,48,0,1
210,2020-03-09 09:00:42.623,22,37,0,110,48,0,1
211,2020-03-09 09:00:42.827,22,37,0,90,48,0,1
212,2020-03-09 09:00:43.027,22,37,0,70,48,0,1
213,2020-03-09 09:00:43.230,22,37,0,70,48,0,1
214,2020-03-09 09:00:43.433,22,37,0,50,48,0,1
215,2020-03-09 09:00:43.637,22,37,0,32,48,0,1
216,2020-03-09 09:00:43.840,22,37,0,18,50,0,1
217,2020-03-09 09:00:44.043,22,37,0,10,48,0,1
218,2020-03-09 09:00:44.247,22,37,0,10,48,0,1
219,2020-03-09 09:00:44.447,22,37,0,4,48,0,1
220,2020-03-09 09:00:44.650,22,37,0,4,48,0,1
221,2020-03-09 09:00:44.853,22,37,0,4,48,0,1
222,2020-03-09 09:00:45.057,22,37,0,4,48,0,1
223,2020-03-09 09:00:45.260,22,37,0,4,48,0,1
224,2020-03-09 09:00:45.463,22,37,0,4,48,0,1
225,2020-03-09 09:00:45.663,22,37,0,4,48,0,1
226,2020-03-09 09:00:45.867,22,37,0,4,48,0,1
227,2020-03-09 09:00:46.070,22,37,0,4,48,0,1
228,2020-03-09 09:00:46.273,22,37,0,4,48,0,1
229,2020-03-09 09:00:46.477,22,37,0,4,48,1,0
230,2020-03-09 09:00:46.677,22,37,0,4,48,1,0
231,2020-03-09 09:00:46.880,22,37,0,4,48,1,0
232,2020-03-09 09:00:47.083,22,37,0,4,48,1,0
233,2020-03-09 09:00:47.287,22,37,0,4,48,1,0
234,2020-03-09 09:00:47.490,22,37,0,4,48,1,0
235,2020-03-09 09:00:47.693,22,37,0,4,48,1,0
236,2020-03-09 09:00:47.897,22,37,0,4,48,1,0
237,2020-03-09 09:00:48.097,22,37,0,0,48,1,0
238,2020-03-09 09:00:48.300,22,37,0,0,48,1,0
239,2020-03-09 09:00:48.503,22,37,0,0,48,1,0
240,2020-03-09 09:00:48.707,22,37,5.1,2,47,1,0
241,2020-03-09 09:00:48.910,22,37,4.4,12,47,1,0
242,2020-03-09 09:00:49.113,22,37,3.1,28,48,1,0
243,2020-03-09 09:00:49.317,22,37,3.1,28,48,1,0
244,2020-03-09 09:00:49.517,22,37,2.8,46,48,1,0
245,2020-03-09 09:00:49.720,22,37,2.8,64,48,1,0
246,2020-03-09 09:00:49.923,22,37,2.9,81,48,1,0
247,2020-03-09 09:00:50.127,22,37,2.8,99,48,1,0
248,2020-03-09 09:00:50.330,22,37,2.8,99,48,1,0
249,2020-03-09 09:00:50.533,22,37,3,116,48,1,0
250,2020-03-09 09:00:50.733,22,37,2.7,134,48,1,0
251,2020-03-09 09:00:50.937,22,37,3,148,48,1,0
252,2020-03-09 09:00:51.140,22,37,3,148,48,1,0
253,2020-03-09 09:00:51.343,22,37,0,164,50,1,0
254,2020-03-09 09:00:51.547,22,37,1.6,172,48,1,0
255,2020-03-09 09:00:51.747,22,37,2.6,176,48,1,0
256,2020-03-09 09:00:51.950,22,37,2.5,180,48,1,0
257,2020-03-09 09:00:52.153,22,37,2.5,180,48,1,0
258,2020-03-09 09:00:52.357,22,37,0,183,48,1,0
259,2020-03-09 09:00:52.560,22,37,0,183,48,1,0
260,2020-03-09 09:00:52.763,22,37,0,183,48,1,0
261,2020-03-09 09:00:52.967,22,37,0,183,48,1,0
262,2020-03-09 09:00:53.167,22,37,0,183,48,1,0
263,2020-03-09 09:00:53.370,22,37,0,183,48,1,0
264,2020-03-09 09:00:53.573,22,37,0,183,48,1,0
265,2020-03-09 09:00:53.777,22,37,0,183,48,1,0
266,2020-03-09 09:00:53.980,22,37,0,183,48,0,1
267,2020-03-09 09:00:54.183,22,37,0,183,48,0,1
268,2020-03-09 09:00:54.387,22,37,0,183,48,0,1
269,2020-03-09 09:00:54.587,22,37,0,183,48,0,1
270,2020-03-09 09:00:54.790,22,37,0,183,48,0,1
271,2020-03-09 09:00:54.993,22,37,0,182,48,0,1
272,2020-03-09 09:00:55.197,22,37,0,182,48,0,1
273,2020-03-09 09:00:55.400,22,37,0,181,48,0,1
274,2020-03-09 09:00:55.603,22,37,2.5,176,47,0,1
275,2020-03-09 09:00:55.803,22,37,3,165,47,0,1
276,2020-03-09 09:00:56.007,22,37,1.6,148,47,0,1
277,2020-03-09 09:00:56.210,22,37,1.6,148,47,0,1
278,2020-03-09 09:00:56.413,22,37,0,129,48,0,1
279,2020-03-09 09:00:56.617,22,37,0,110,48,0,1
280,2020-03-09 09:00:56.817,22,39,0,91,48,0,1
281,2020-03-09 09:00:57.020,22,39,0,91,48,0,1
282,2020-03-09 09:00:57.223,22,37,0,71,47,0,1
283,2020-03-09 09:00:57.427,22,37,0,51,48,0,1
284,2020-03-09 09:00:57.630,22,37,0,32,48,0,1
285,2020-03-09 09:00:57.833,22,37,0,19,50,0,1
286,2020-03-09 09:00:58.037,22,37,0,19,50,0,1
287,2020-03-09 09:00:58.237,22,37,0,11,48,0,1
288,2020-03-09 09:00:58.440,22,37,0,5,48,0,1
289,2020-03-09 09:00:58.643,22,37,0,0,48,0,1
290,2020-03-09 09:00:58.847,22,37,0,0,48,0,1
291,2020-03-09 09:00:59.050,22,37,0,0,48,0,1
292,2020-03-09 09:00:59.253,22,37,0,0,48,0,1
293,2020-03-09 09:00:59.457,22,37,0,0,48,0,1
294,2020-03-09 09:00:59.657,22,37,0,0,48,0,1
295,2020-03-09 09:00:59.860,22,37,0,0,48,0,1
296,2020-03-09 09:01:00.063,22,37,0,0,48,0,1
297,2020-03-09 09:01:00.267,22,37,0,0,48,0,1
298,2020-03-09 09:01:00.470,22,37,0,0,48,0,1
299,2020-03-09 09:01:00.673,22,37,0,0,48,0,1
300,2020-03-09 09:01:00.873,22,37,0,0,48,0,1
301,2020-03-09 09:01:01.077,22,37,0,0,48,0,1
302,2020-03-09 09:01:01.280,22,37,0,0,48,0,1
303,2020-03-09 09:01:01.483,22,37,0,0,48,1,0
304,2020-03-09 09:01:01.687,22,37,0,0,48,1,0
305,2020-03-09 09:01:01.887,22,37,0,0,48,1,0
306,2020-03-09 09:01:02.090,22,37,0,0,48,1,0
307,2020-03-09 09:01:02.293,22,37,0,0,48,1,0
308,2020-03-09 09:01:02.497,22,37,0,0,48,1,0
309,2020-03-09 09:01:02.700,22,37,3.4,1,47,1,0
310,2020-03-09 09:01:02.903,22,37,3.4,1,47,1,0
311,2020-03-09 09:01:03.107,22,37,4.2,12,47,1,0
312,2020-03-09 09:01:03.307,22,34,3.4,28,47,1,0
313,2020-03-09 09:01:03.510,22,37,2.8,45,48,1,0
314,2020-03-09 09:01:03.713,22,37,2.8,63,48,1,0
315,2020-03-09 09:01:03.917,22,37,2.8,63,48,1,0
316,2020-03-09 09:01:04.120,22,37,3,80,48,1,0
317,2020-03-09 09:01:04.323,22,37,2.8,98,48,1,0
318,2020-03-09 09:01:04.527,22,37,2.8,116,48,1,0
319,2020-03-09 09:01:04.727,22,37,2.5,134,48,1,0
320,2020-03-09 09:01:04.930,22,37,2.5,134,48,1,0
321,2020-03-09 09:01:05.133,22,37,3,148,48,1,0
322,2020-03-09 09:01:05.337,22,37,0,165,51,1,0
323,2020-03-09 09:01:05.540,22,37,2.4,172,48,1,0
324,2020-03-09 09:01:05.743,22,37,2.6,177,48,1,0
325,2020-03-09 09:01:05.943,22,37,2.6,177,48,1,0
326,2020-03-09 09:01:06.147,22,37,2.5,181,48,1,0
327,2020-03-09 09:01:06.350,22,37,0,183,48,1,0
328,2020-03-09 09:01:06.553,22,37,0,183,48,1,0
329,2020-03-09 09:01:06.757,22,37,0,183,48,1,0
330,2020-03-09 09:01:06.957,22,37,0,183,48,1,0
331,2020-03-09 09:01:07.160,22,37,0,183,48,1,0
332,2020-03-09 09:01:07.363,22,37,0,183,48,1,0
333,2020-03-09 09:01:07.567,22,37,0,183,48,1,0
334,2020-03-09 09:01:07.770,22,37,0,183,48,1,0
335,2020-03-09 09:01:07.973,22,37,0,183,48,1,0
336,2020-03-09 09:01:08.177,22,37,0,183,48,1,0
337,2020-03-09 09:01:08.377,22,37,0,183,48,1,0
338,2020-03-09 09:01:08.580,22,37,0,183,48,1,0
339,2020-03-09 09:01:08.783,22,37,0,183,48,1,0
340,2020-03-09 09:01:08.987,22,37,0,183,48,0,1
341,2020-03-09 09:01:09.190,22,37,0,183,48,0,1
342,2020-03-09 09:01:09.393,22,39,0,181,48,0,1
343,2020-03-09 09:01:09.597,22,39,2.2,176,47,0,1
344,2020-03-09 09:01:09.797,22,37,3,164,47,0,1
345,2020-03-09 09:01:10.000,22,37,3,164,47,0,1
346,2020-03-09 09:01:10.203,22,37,1.5,147,47,0,1
347,2020-03-09 09:01:10.407,22,37,0,128,48,0,1
348,2020-03-09 09:01:10.610,22,37,0,109,48,0,1
349,2020-03-09 09:01:10.813,22,37,0,109,48,0,1
350,2020-03-09 09:01:11.013,22,37,0,89,48,0,1
351,2020-03-09 09:01:11.217,22,37,0,69,48,0,1
352,2020-03-09 09:01:11.420,22,37,0,52,48,0,1
353,2020-03-09 09:01:11.623,22,37,0,33,48,0,1
354,2020-03-09 09:01:11.827,22,37,0,33,48,0,1
355,2020-03-09 09:01:12.027,22,37,0,19,50,0,1
356,2020-03-09 09:01:12.230,22,37,0,11,48,0,1
357,2020-03-09 09:01:12.433,22,37,0,5,48,0,1
358,2020-03-09 09:01:12.637,22,37,0,0,48,0,1
359,2020-03-09 09:01:12.840,22,37,0,0,48,0,1
360,2020-03-09 09:01:13.043,22,37,0,0,48,0,1
361,2020-03-09 09:01:13.247,22,37,0,0,48,0,1
362,2020-03-09 09:01:13.447,22,37,0,0,48,0,1
363,2020-03-09 09:01:13.650,22,37,0,0,48,0,1
364,2020-03-09 09:01:13.853,22,37,0,0,48,0,1
365,2020-03-09 09:01:14.057,22,37,0,0,48,0,1
366,2020-03-09 09:01:14.260,22,37,0,0,48,0,1
367,2020-03-09 09:01:14.463,22,37,0,0,48,0,1
368,2020-03-09 09:01:14.667,22,37,0,0,48,0,1
369,2020-03-09 09:01:14.867,22,37,0,0,48,0,1
370,2020-03-09 09:01:15.070,22,37,0,0,48,0,1
371,2020-03-09 09:01:15.273,22,37,0,0,48,0,1
372,2020-03-09 09:01:15.477,22,37,0,0,48,0,1
373,2020-03-09 09:01:15.680,22,37,0,0,48,0,1
374,2020-03-09 09:01:15.883,22,37,0,0,48,0,1
375,2020-03-09 09:01:16.083,22,37,0,0,48,0,1
376,2020-03-09 09:01:16.287,22,37,0,0,48,0,1
377,2020-03-09 09:01:16.490,22,37,0,0,48,1,0
378,2020-03-09 09:01:16.693,22,37,0,0,48,1,0
379,2020-03-09 09:01:16.897,22,37,4.8,2,46,1,0
380,2020-03-09 09:01:17.097,22,37,4.4,13,47,1,0
381,2020-03-09 09:01:17.300,22,37,3.2,29,47,1,0
382,2020-03-09 09:01:17.503,22,37,2.8,46,48,1,0
383,2020-03-09 09:01:17.707,22,37,2.8,46,48,1,0
384,2020-03-09 09:01:17.910,22,37,2.8,64,48,1,0
385,2020-03-09 09:01:18.113,22,37,2.8,82,48,1,0
386,2020-03-09 09:01:18.317,22,37,2.8,100,48,1,0
387,2020-03-09 09:01:18.517,22,37,3,117,48,1,0
388,2020-03-09 09:01:18.720,22,37,3,117,48,1,0
389,2020-03-09 09:01:18.923,22,37,2.7,135,48,1,0
390,2020-03-09 09:01:19.127,22,37,3,149,48,1,0
391,2020-03-09 09:01:19.330,22,37,0,166,51,1,0
392,2020-03-09 09:01:19.533,22,37,2.1,173,48,1,0
393,2020-03-09 09:01:19.737,22,37,2.1,173,48,1,0
394,2020-03-09 09:01:19.937,22,37,2.6,177,48,1,0
395,2020-03-09 09:01:20.140,22,37,0,181,48,1,0
396,2020-03-09 09:01:20.343,22,37,0,183,48,1,0
397,2020-03-09 09:01:20.547,22,37,0,183,48,1,0
398,2020-03-09 09:01:20.750,22,37,0,183,48,1,0
399,2020-03-09 09:01:20.953,22,37,0,183,48,1,0
400,2020-03-09 09:01:21.153,22,37,0,183,48,1,0
401,2020-03-09 09:01:21.357,22,37,0,183,48,1,0
402,2020-03-09 09:01:21.560,22,37,0,183,48,1,0
403,2020-03-09 09:01:21.763,22,37,0,183,48,1,0
404,2020-03-09 09:01:21.967,22,37,0,183,48,1,0
405,2020-03-09 09:01:22.167,22,37,0,183,48,1,0
406,2020-03-09 09:01:22.370,22,37,0,183,48,1,0
407,2020-03-09 09:01:22.573,22,37,0,183,48,1,0
408,2020-03-09 09:01:22.777,22,37,0,183,48,1,0
409,2020-03-09 09:01:22.980,22,37,0,183,48,1,0
410,2020-03-09 09:01:23.183,22,37,0,183,48,1,0
411,2020-03-09 09:01:23.387,22,37,0,181,48,1,0
412,2020-03-09 09:01:23.587,22,37,0,181,48,1,0
413,2020-03-09 09:01:23.790,22,37,2.5,176,47,1,0
414,2020-03-09 09:01:23.993,22,37,3,165,47,0,1
415,2020-03-09 09:01:24.197,22,37,1.6,148,47,0,1
416,2020-03-09 09:01:24.400,22,37,0,130,48,0,1
417,2020-03-09 09:01:24.603,22,37,0,130,48,0,1
418,2020-03-09 09:01:24.807,22,37,1.2,110,48,0,1
419,2020-03-09 09:01:25.007,22,37,0,91,47,0,1
420,2020-03-09 09:01:25.210,22,37,0,71,48,0,1
421,2020-03-09 09:01:25.413,22,37,0,51,48,0,1
422,2020-03-09 09:01:25.617,22,37,0,51,48,0,1
423,2020-03-09 09:01:25.820,22,37,0,33,48,0,1
424,2020-03-09 09:01:26.023,22,37,0,19,51,0,1
425,2020-03-09 09:01:26.223,22,37,0,12,48,0,1
426,2020-03-09 09:01:26.427,22,37,0,6,48,0,1
427,2020-03-09 09:01:26.630,22,37,0,6,48,0,1
428,2020-03-09 09:01:26.833,22,37,0,0,48,0,1
429,2020-03-09 09:01:27.037,22,37,0,0,48,0,1
430,2020-03-09 09:01:27.237,22,37,0,0,48,0,1
431,2020-03-09 09:01:27.440,22,37,0,0,48,0,1
432,2020-03-09 09:01:27.643,22,37,0,0,48,0,1
433,2020-03-09 09:01:27.847,22,37,0,0,48,0,1
434,2020-03-09 09:01:28.050,22,37,0,0,48,0,1
435,2020-03-09 09:01:28.253,22,37,0,0,48,0,1
436,2020-03-09 09:01:28.457,22,37,0,0,48,0,1
437,2020-03-09 09:01:28.657,22,37,0,0,48,0,1
438,2020-03-09 09:01:28.860,22,37,0,0,48,0,1
439,2020-03-09 09:01:29.063,22,37,0,0,48,0,1
440,2020-03-09 09:01:29.267,22,37,0,0,48,0,1
441,2020-03-09 09:01:29.470,22,37,0,0,48,0,1
